"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Electrical machinery and electronics",1685,"Electric Motor Parts",168503,"Machines",16,25283952,2021
"Electrical machinery and electronics",1685,"Electrical Transformers",168504,"Machines",16,88504249,2021
"Electrical machinery and electronics",1685,"Electromagnets",168505,"Machines",16,1087283,2021
"Electrical machinery and electronics",1685,"Batteries",168506,"Machines",16,727531,2021
"Electrical machinery and electronics",1685,"Electric Batteries",168507,"Machines",16,63633363,2021
"Electrical machinery and electronics",1685,"Vacuum Cleaners",168508,"Machines",16,3318746,2021
"Electrical machinery and electronics",1685,"Other Domestic Electric Housewares",168509,"Machines",16,4912816,2021
"Electrical machinery and electronics",1685,"Hair Trimmers",168510,"Machines",16,2910266,2021
"Electrical machinery and electronics",1685,"Electrical Ignitions",168511,"Machines",16,17113233,2021
"Electrical machinery and electronics",1685,"Electrical Lighting and Signalling Equipment",168512,"Machines",16,10362763,2021
"Electrical machinery and electronics",1685,"Portable Lighting",168513,"Machines",16,324109,2021
"Electrical machinery and electronics",1685,"Electric Furnaces",168514,"Machines",16,2846000,2021
"Electrical machinery and electronics",1685,"Electric Soldering Equipment",168515,"Machines",16,9423363,2021
"Electrical machinery and electronics",1685,"Electric Heaters",168516,"Machines",16,642464403,2021
"Electrical machinery and electronics",1685,"Telephones",168517,"Machines",16,278522205,2021
"Electrical machinery and electronics",1685,"Microphones and Headphones",168518,"Machines",16,11080325,2021
"Electrical machinery and electronics",1685,"Sound Recording Equipment",168519,"Machines",16,522553,2021
"Electrical machinery and electronics",1685,"Video Recording Equipment",168521,"Machines",16,398450,2021
"Electrical machinery and electronics",1685,"Audio and Video Recording Accessories",168522,"Machines",16,123316,2021
"Electrical machinery and electronics",1685,"Blank Audio Media",168523,"Machines",16,16519947,2021
"Electrical machinery and electronics",1685,"Broadcasting Equipment",168525,"Machines",16,7176270,2021
"Electrical machinery and electronics",1685,"Navigation Equipment",168526,"Machines",16,40390694,2021
"Electrical machinery and electronics",1685,"Radio Receivers",168527,"Machines",16,304175,2021
"Electrical machinery and electronics",1685,"Video Displays",168528,"Machines",16,24754167,2021
"Electrical machinery and electronics",1685,"Broadcasting Accessories",168529,"Machines",16,14771305,2021
"Electrical machinery and electronics",1685,"Traffic Signals",168530,"Machines",16,2610082,2021
"Electrical machinery and electronics",1685,"Audio Alarms",168531,"Machines",16,80519545,2021
"Electrical machinery and electronics",1685,"Electrical Capacitors",168532,"Machines",16,2041781,2021
"Electrical machinery and electronics",1685,"Electrical Resistors",168533,"Machines",16,2206037,2021
"Electrical machinery and electronics",1685,"Printed Circuit Boards",168534,"Machines",16,5662515,2021
"Electrical machinery and electronics",1685,"High-voltage Protection Equipment",168535,"Machines",16,4342986,2021
"Electrical machinery and electronics",1685,"Low-voltage Protection Equipment",168536,"Machines",16,93671022,2021
"Electrical machinery and electronics",1685,"Electrical Control Boards",168537,"Machines",16,126191897,2021
"Electrical machinery and electronics",1685,"Electrical Power Accessories",168538,"Machines",16,9809986,2021
"Electrical machinery and electronics",1685,"Electric Filament",168539,"Machines",16,9314974,2021
"Electrical machinery and electronics",1685,"Cathode Tubes",168540,"Machines",16,2450287,2021
"Electrical machinery and electronics",1685,"Semiconductor Devices",168541,"Machines",16,9524420,2021
"Electrical machinery and electronics",1685,"Integrated Circuits",168542,"Machines",16,16177755,2021
"Electrical machinery and electronics",1685,"Other Electrical Machinery",168543,"Machines",16,11433991,2021
"Electrical machinery and electronics",1685,"Insulated Wire",168544,"Machines",16,1639385717,2021
"Electrical machinery and electronics",1685,"Carbon-based Electronics",168545,"Machines",16,54780274,2021
"Electrical machinery and electronics",1685,"Electrical Insulators",168546,"Machines",16,23319653,2021
"Electrical machinery and electronics",1685,"Metal Insulating Fittings",168547,"Machines",16,15953647,2021
"Electrical machinery and electronics",1685,"Electrical Parts",168548,"Machines",16,722496,2021
"Railway and trams",1786,"Electric Locomotives",178601,"Transportation",17,585259,2021
"Railway and trams",1786,"Other Locomotives",178602,"Transportation",17,6180017,2021
"Railway and trams",1786,"Self-Propelled Rail Transport",178603,"Transportation",17,416922,2021
"Railway and trams",1786,"Railway Maintenance Vehicles",178604,"Transportation",17,91000,2021
"Railway and trams",1786,"Railway Passenger Cars",178605,"Transportation",17,28877,2021
"Railway and trams",1786,"Railway Freight Cars",178606,"Transportation",17,33302981,2021
"Railway and trams",1786,"Locomotive Parts",178607,"Transportation",17,279819206,2021
"Railway and trams",1786,"Railway Track Fixtures",178608,"Transportation",17,19352873,2021
"Railway and trams",1786,"Railway Cargo Containers",178609,"Transportation",17,11390801,2021
"Cars, tractors, trucks & parts thereof.",1787,"Tractors",178701,"Transportation",17,7331169,2021
"Cars, tractors, trucks & parts thereof.",1787,"Buses",178702,"Transportation",17,7468592,2021
"Cars, tractors, trucks & parts thereof.",1787,"Cars",178703,"Transportation",17,31358595,2021
"Cars, tractors, trucks & parts thereof.",1787,"Delivery Trucks",178704,"Transportation",17,3983095,2021
"Cars, tractors, trucks & parts thereof.",1787,"Special purpose motor vehicles",178705,"Transportation",17,3452953,2021
"Cars, tractors, trucks & parts thereof.",1787,"Motor vehicle (8701 to 8705) chassis fitted with engine",178706,"Transportation",17,24771,2021
"Cars, tractors, trucks & parts thereof.",1787,"Vehicle Bodies (including cabs) for the motor vehicles (8701 to 8705)",178707,"Transportation",17,856588,2021
"Cars, tractors, trucks & parts thereof.",1787,"Motor Vehicles; parts & accessories",178708,"Transportation",17,92357290,2021
"Cars, tractors, trucks & parts thereof.",1787,"Work Trucks",178709,"Transportation",17,487214.99999999994,2021
"Cars, tractors, trucks & parts thereof.",1787,"Tanks and Armored vehicles",178710,"Transportation",17,1170266,2021
"Cars, tractors, trucks & parts thereof.",1787,"Motorcycles and cycles",178711,"Transportation",17,303866,2021
"Cars, tractors, trucks & parts thereof.",1787,"Bicycles, delivery tricycles, other cycles",178712,"Transportation",17,807878,2021
"Cars, tractors, trucks & parts thereof.",1787,"Wheelchairs",178713,"Transportation",17,224050.00000000003,2021
"Cars, tractors, trucks & parts thereof.",1787,"Bi-Wheel Vehicle Parts",178714,"Transportation",17,754372,2021
"Cars, tractors, trucks & parts thereof.",1787,"Baby Carriages",178715,"Transportation",17,1856806,2021
"Cars, tractors, trucks & parts thereof.",1787,"Trailers and semi-trailers, not mechanically propelled vehicles",178716,"Transportation",17,33064997,2021
"Aircraft and Spacecraft",1788,"Non-powered Aircraft",178801,"Transportation",17,1856778,2021
"Aircraft and Spacecraft",1788,"Planes, Helicopters, and/or Spacecraft",178802,"Transportation",17,22024804,2021
"Aircraft and Spacecraft",1788,"Aircraft parts (gliders, balloons, and powered aircraft)",178803,"Transportation",17,52339721,2021
"Aircraft and Spacecraft",1788,"Parachutes",178804,"Transportation",17,270725,2021
"Aircraft and Spacecraft",1788,"Aircraft Launch Gear",178805,"Transportation",17,7185804,2021
"Ships, boats, & floating structures",1789,"Passenger and Cargo Ships",178901,"Transportation",17,86734685,2021
"Ships, boats, & floating structures",1789,"Fishing Ships",178902,"Transportation",17,104000,2021
"Ships, boats, & floating structures",1789,"Recreational Boats",178903,"Transportation",17,63164256,2021
"Ships, boats, & floating structures",1789,"Tug Boats",178904,"Transportation",17,7172489,2021
"Ships, boats, & floating structures",1789,"Special Purpose Ships",178905,"Transportation",17,2292676,2021
"Ships, boats, & floating structures",1789,"Other Sea Vessels",178906,"Transportation",17,3506,2021
"Ships, boats, & floating structures",1789,"Other Floating Structures",178907,"Transportation",17,3457149,2021
"Ships, boats, & floating structures",1789,"Scrap Vessels",178908,"Transportation",17,4302809,2021
"Optical, photo, & film equipment; medical instruments",1890,"Optical Fibers and optical fibre bundles",189001,"Instruments",18,4236691,2021
"Optical, photo, & film equipment; medical instruments",1890,"Mirrors and Lenses",189002,"Instruments",18,724464,2021
"Optical, photo, & film equipment; medical instruments",1890,"Eyewear Frames",189003,"Instruments",18,82995,2021
"Optical, photo, & film equipment; medical instruments",1890,"Eyewear",189004,"Instruments",18,354256,2021
"Optical, photo, & film equipment; medical instruments",1890,"Binoculars and Telescopes",189005,"Instruments",18,1353941,2021
"Optical, photo, & film equipment; medical instruments",1890,"Cameras",189006,"Instruments",18,319017,2021
"Optical, photo, & film equipment; medical instruments",1890,"Video Cameras",189007,"Instruments",18,1773054,2021
"Optical, photo, & film equipment; medical instruments",1890,"Image Projectors",189008,"Instruments",18,3876591.9999999995,2021
"Optical, photo, & film equipment; medical instruments",1890,"Photo Lab Equipment",189010,"Instruments",18,277793,2021
"Optical, photo, & film equipment; medical instruments",1890,"Microscopes",189011,"Instruments",18,437676,2021
"Optical, photo, & film equipment; medical instruments",1890,"Non-optical Microscopes",189012,"Instruments",18,114671,2021
"Optical, photo, & film equipment; medical instruments",1890,"LCDs",189013,"Instruments",18,19751210,2021
"Optical, photo, & film equipment; medical instruments",1890,"Compasses",189014,"Instruments",18,1871760,2021
"Optical, photo, & film equipment; medical instruments",1890,"Surveying Equipment",189015,"Instruments",18,6723572,2021
"Optical, photo, & film equipment; medical instruments",1890,"Balances",189016,"Instruments",18,51988,2021
"Optical, photo, & film equipment; medical instruments",1890,"Drafting Tools",189017,"Instruments",18,1279716,2021
"Optical, photo, & film equipment; medical instruments",1890,"Medical Instruments",189018,"Instruments",18,12483541,2021
"Optical, photo, & film equipment; medical instruments",1890,"Therapeutic Appliances",189019,"Instruments",18,3833392,2021
"Optical, photo, & film equipment; medical instruments",1890,"Breathing Appliances",189020,"Instruments",18,681764,2021
"Optical, photo, & film equipment; medical instruments",1890,"Orthopedic Appliances",189021,"Instruments",18,4861844,2021
"Optical, photo, & film equipment; medical instruments",1890,"X-Ray Equipment",189022,"Instruments",18,7207473,2021
"Optical, photo, & film equipment; medical instruments",1890,"Instructional Models",189023,"Instruments",18,5267670,2021
"Optical, photo, & film equipment; medical instruments",1890,"Tensile Testing Machines",189024,"Instruments",18,956844,2021
"Optical, photo, & film equipment; medical instruments",1890,"Hydrometers",189025,"Instruments",18,6950866,2021
"Optical, photo, & film equipment; medical instruments",1890,"Gas and Liquid Flow Measuring Instruments",189026,"Instruments",18,5295825,2021
"Optical, photo, & film equipment; medical instruments",1890,"Chemical Analysis Instruments",189027,"Instruments",18,4256070,2021
"Optical, photo, & film equipment; medical instruments",1890,"Utility Meters",189028,"Instruments",18,8844146,2021
"Optical, photo, & film equipment; medical instruments",1890,"Revolution Counters",189029,"Instruments",18,1462537,2021
"Optical, photo, & film equipment; medical instruments",1890,"Oscilloscopes",189030,"Instruments",18,21044396,2021
"Optical, photo, & film equipment; medical instruments",1890,"Other Measuring Instruments",189031,"Instruments",18,18480173,2021
"Optical, photo, & film equipment; medical instruments",1890,"Thermostats",189032,"Instruments",18,24217193,2021
"Optical, photo, & film equipment; medical instruments",1890,"Opto-Electric Instrument Parts",189033,"Instruments",18,4738069,2021
"Clocks, watches, & parts",1891,"Precious Metal Watches",189101,"Instruments",18,126685,2021
"Clocks, watches, & parts",1891,"Base Metal Watches",189102,"Instruments",18,488657,2021
"Clocks, watches, & parts",1891,"Clocks with Watch Movements",189103,"Instruments",18,11887,2021
"Clocks, watches, & parts",1891,"Dashboard Clocks",189104,"Instruments",18,56191,2021
"Clocks, watches, & parts",1891,"Other Clocks",189105,"Instruments",18,291086,2021
"Clocks, watches, & parts",1891,"Time Recording Instruments",189106,"Instruments",18,35842,2021
"Clocks, watches, & parts",1891,"Time Switches",189107,"Instruments",18,110629,2021
"Clocks, watches, & parts",1891,"Watch Movements",189108,"Instruments",18,142,2021
"Clocks, watches, & parts",1891,"Clock Movements",189109,"Instruments",18,10359,2021
"Clocks, watches, & parts",1891,"Incomplete Movement Sets",189110,"Instruments",18,6023,2021
"Clocks, watches, & parts",1891,"Watch Cases and Parts",189111,"Instruments",18,116208.99999999999,2021
"Clocks, watches, & parts",1891,"Clock Cases and Parts",189112,"Instruments",18,1615.0000000000002,2021
"Clocks, watches, & parts",1891,"Watch Straps",189113,"Instruments",18,17588,2021
"Clocks, watches, & parts",1891,"Other Clocks and Watches",189114,"Instruments",18,508390,2021
"Musical instruments",1892,"Pianos",189201,"Instruments",18,12765,2021
"Musical instruments",1892,"String Instruments",189202,"Instruments",18,77289,2021
"Musical instruments",1892,"Wind Instruments",189205,"Instruments",18,548790,2021
"Musical instruments",1892,"Percussion",189206,"Instruments",18,136014,2021
"Musical instruments",1892,"Electric Musical Instruments",189207,"Instruments",18,215316,2021
"Musical instruments",1892,"Other Musical Instruments",189208,"Instruments",18,12779,2021
"Musical instruments",1892,"Musical Instrument Parts",189209,"Instruments",18,1036684,2021
"Weapons",1993,"Military Weapons",199301,"Weapons",19,981345,2021
"Weapons",1993,"Handguns",199302,"Weapons",19,38501,2021
"Weapons",1993,"Other Firearms",199303,"Weapons",19,341697,2021
"Weapons",1993,"Spring, Air, and Gas Guns",199304,"Weapons",19,1311571,2021
"Weapons",1993,"Weapons Parts and Accessories",199305,"Weapons",19,1926223,2021
"Weapons",1993,"Explosive Ammunition",199306,"Weapons",19,3663333,2021
"Weapons",1993,"Bladed Weapons and Accessories",199307,"Weapons",19,54455,2021
"Furniture, bedding, lamps, & prefab buildings",2094,"Seats",209401,"Miscellaneous",20,427101252,2021
"Furniture, bedding, lamps, & prefab buildings",2094,"Medical Furniture",209402,"Miscellaneous",20,297894,2021
"Furniture, bedding, lamps, & prefab buildings",2094,"Other Furniture",209403,"Miscellaneous",20,459536092,2021
"Furniture, bedding, lamps, & prefab buildings",2094,"Mattresses",209404,"Miscellaneous",20,80204022,2021
"Furniture, bedding, lamps, & prefab buildings",2094,"Light Fixtures",209405,"Miscellaneous",20,48513298,2021
"Furniture, bedding, lamps, & prefab buildings",2094,"Prefabricated Buildings",209406,"Miscellaneous",20,33698872,2021
"Toys, games, & sports",2095,"Other toys",209503,"Miscellaneous",20,43106396,2021
"Toys, games, & sports",2095,"Video and Card Games",209504,"Miscellaneous",20,9918814,2021
"Toys, games, & sports",2095,"Party Decorations",209505,"Miscellaneous",20,12867438,2021
"Toys, games, & sports",2095,"Sports Equipment",209506,"Miscellaneous",20,66327854,2021
"Toys, games, & sports",2095,"Fishing and Hunting Equipment",209507,"Miscellaneous",20,3172320,2021
"Toys, games, & sports",2095,"Fairground Amusements",209508,"Miscellaneous",20,1162011,2021
"Misc. manufactures",2096,"Worked Ivory and Bone",209601,"Miscellaneous",20,360714,2021
"Misc. manufactures",2096,"Vegetable and Mineral Carvings",209602,"Miscellaneous",20,512002,2021
"Misc. manufactures",2096,"Brooms",209603,"Miscellaneous",20,3519784,2021
"Misc. manufactures",2096,"Hand Sifters",209604,"Miscellaneous",20,55954,2021
"Misc. manufactures",2096,"Travel Kits",209605,"Miscellaneous",20,9920,2021
"Misc. manufactures",2096,"Buttons",209606,"Miscellaneous",20,194042,2021
"Misc. manufactures",2096,"Zippers",209607,"Miscellaneous",20,489748,2021
"Misc. manufactures",2096,"Pens",209608,"Miscellaneous",20,662481,2021
"Misc. manufactures",2096,"Pencils and Crayons",209609,"Miscellaneous",20,274077,2021
"Misc. manufactures",2096,"Chalkboards",209610,"Miscellaneous",20,102911,2021
"Misc. manufactures",2096,"Rubber Stamps",209611,"Miscellaneous",20,42877,2021
"Misc. manufactures",2096,"Ink Ribbons",209612,"Miscellaneous",20,170302,2021
"Misc. manufactures",2096,"Lighters",209613,"Miscellaneous",20,1008918,2021
"Misc. manufactures",2096,"Smoking Pipes",209614,"Miscellaneous",20,1616146,2021
"Misc. manufactures",2096,"Combs",209615,"Miscellaneous",20,191792,2021
"Misc. manufactures",2096,"Scent Sprays",209616,"Miscellaneous",20,251259,2021
"Misc. manufactures",2096,"Vacuum Flask",209617,"Miscellaneous",20,275331,2021
"Misc. manufactures",2096,"Mannequins",209618,"Miscellaneous",20,11195,2021
"Misc. manufactures",2096,"Sanitary towels (pads)",209619,"Miscellaneous",20,89600293,2021
"Misc. manufactures",2096,"Monopods, bipods, tripods and similar articles",209620,"Miscellaneous",20,14006414,2021
"Art & antiques",2197,"Paintings",219701,"Arts and Antiques",21,2582150,2021
"Art & antiques",2197,"Prints",219702,"Arts and Antiques",21,30373,2021
"Art & antiques",2197,"Sculptures",219703,"Arts and Antiques",21,494636,2021
"Art & antiques",2197,"Revenue Stamps",219704,"Arts and Antiques",21,61923,2021
"Art & antiques",2197,"Collector's Items",219705,"Arts and Antiques",21,758484,2021
"Art & antiques",2197,"Antiques",219706,"Arts and Antiques",21,1070748,2021
