Date,Food Price Index,Meat,Cereals,Oils,Sugar
2024-02-01,117.448709613027,112.53887045054051,113.84436127699854,120.87166242237595,140.7695609542268
2024-03-01,118.94674437043133,114.91342203776082,110.89314609378091,130.55874483183703,133.35770526095988
2024-04-01,119.24981652077558,116.57360888672882,111.61605795454115,130.89848929509543,126.61552891087678
2024-05-01,120.48915811885604,116.6745930916185,118.67478079922535,127.82154604905487,117.10480701516961
2024-06-01,120.99067025563961,118.0812185633477,115.16507087751788,131.81119050217671,119.36223213238495
2024-07-01,120.87563944840363,120.00373017702002,110.68277088198548,135.00056862524897,119.5364541060798
2024-08-01,121.67446027762526,122.02185018847584,110.15323408492542,136.1242734934189,113.86424161326055
2024-09-01,124.58967284066782,119.88712976235118,113.55441378100556,142.3617483202009,126.25586794427102
2024-10-01,126.87890314572016,119.23548848793767,114.44694599170506,152.71668778748904,129.56464400508847
2024-11-01,127.68853287482969,118.73588059833766,111.41344374575408,164.10377486244832,126.4385783943456
2024-12-01,127.30340926953562,119.57932658907687,111.3804445120885,162.08105946667473,119.2863483567491
2025-01-01,124.65278402711756,116.66106575156931,111.84946068212814,153.02802943544935,111.20315231620673
2025-02-01,126.5985597130937,116.85093690638014,112.6092355926281,155.9910085539451,118.54224531410674
2025-03-01,127.23216950187273,118.30522571759481,109.69357747914111,161.75287393797618,116.89637779206402
2025-04-01,128.16482570414158,121.63390517356434,110.91072283311368,158.01962396365147,112.30798794099779
2025-05-01,127.07633698308575,122.75241237839305,108.96765824167896,152.23897481310635,109.43378110283794
2025-06-01,128.0829069768677,125.95636559267044,107.267257417958,155.73862615275556,103.55851493662041
2025-07-01,129.78117884185113,126.6541843314856,106.45503983585664,166.8171643519252,103.3492820018576
2025-08-01,130.0236987575708,127.83523535829383,105.65107439520376,169.14125450497713,103.59977213502434
2025-09-01,128.70900985536557,128.124263184373,104.93226805003535,167.9268814141717,99.3916852449601
2025-10-01,126.58295689914014,125.54998123516309,103.58804453893228,169.38917893585935,94.11753541116838
2025-11-01,125.06745978944672,124.5835837538833,105.4934348663327,165.0065590801953,88.58333069308925
