"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,"Wadding",115601,"Textiles",11,73155410,2021
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,"Felt",115602,"Textiles",11,1970676,2021
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,"Non-woven Textiles",115603,"Textiles",11,90196735,2021
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,"Rubber Textiles",115604,"Textiles",11,1434654,2021
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,"Metallic Yarn",115605,"Textiles",11,63559,2021
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,"Gimp Yarn",115606,"Textiles",11,718618,2021
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,"Twine and Rope",115607,"Textiles",11,16736231,2021
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,"Twine, cordage or rope; knotted netting, made up fishing nets and other made up nets, of textile materials",115608,"Textiles",11,15225308,2021
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,"Other Articles of Twine and Rope",115609,"Textiles",11,2171489,2021
"Carpets & textile floor covers",1157,"Knotted Carpets",115701,"Textiles",11,112330,2021
"Carpets & textile floor covers",1157,"Hand-Woven Rugs",115702,"Textiles",11,9158124,2021
"Carpets & textile floor covers",1157,"Tufted Carpets",115703,"Textiles",11,10151988,2021
"Carpets & textile floor covers",1157,"Felt Carpets",115704,"Textiles",11,755461,2021
"Carpets & textile floor covers",1157,"Other Carpets",115705,"Textiles",11,2695071,2021
"Special woven fabrics and tapestries",1158,"Woven Fabrics",115801,"Textiles",11,4713498,2021
"Special woven fabrics and tapestries",1158,"Terry Fabric",115802,"Textiles",11,103059,2021
"Special woven fabrics and tapestries",1158,"Gauze",115803,"Textiles",11,78126,2021
"Special woven fabrics and tapestries",1158,"Tulles and Net Fabric",115804,"Textiles",11,1230712,2021
"Special woven fabrics and tapestries",1158,"Hand-Woven Tapestries",115805,"Textiles",11,4188,2021
"Special woven fabrics and tapestries",1158,"Narrow Woven Fabric",115806,"Textiles",11,5997180,2021
"Special woven fabrics and tapestries",1158,"Labels",115807,"Textiles",11,1493569,2021
"Special woven fabrics and tapestries",1158,"Ornamental Trimmings",115808,"Textiles",11,1166445,2021
"Special woven fabrics and tapestries",1158,"Metallic Fabric",115809,"Textiles",11,24476,2021
"Special woven fabrics and tapestries",1158,"Embroidery",115810,"Textiles",11,442679,2021
"Special woven fabrics and tapestries",1158,"Quilted Textiles",115811,"Textiles",11,2804662,2021
"Coated, covered, & laminated fabrics for industrial use",1159,"Gum Coated Textile Fabric",115901,"Textiles",11,398058,2021
"Coated, covered, & laminated fabrics for industrial use",1159,"Polyamide Fabric",115902,"Textiles",11,16321785.000000002,2021
"Coated, covered, & laminated fabrics for industrial use",1159,"Plastic Coated Textile Fabric",115903,"Textiles",11,14418748,2021
"Coated, covered, & laminated fabrics for industrial use",1159,"Linoleum",115904,"Textiles",11,42505399,2021
"Coated, covered, & laminated fabrics for industrial use",1159,"Textile Wall Coverings",115905,"Textiles",11,42021,2021
"Coated, covered, & laminated fabrics for industrial use",1159,"Rubber Textile Fabric",115906,"Textiles",11,6360056,2021
"Coated, covered, & laminated fabrics for industrial use",1159,"Coated Textile Fabric",115907,"Textiles",11,1377520,2021
"Coated, covered, & laminated fabrics for industrial use",1159,"Textile Wicks",115908,"Textiles",11,23178,2021
"Coated, covered, & laminated fabrics for industrial use",1159,"Hose Piping Textiles",115909,"Textiles",11,4443974.000000001,2021
"Coated, covered, & laminated fabrics for industrial use",1159,"Conveyor Belt Textiles",115910,"Textiles",11,731584,2021
"Coated, covered, & laminated fabrics for industrial use",1159,"Textiles for technical uses",115911,"Textiles",11,16276288,2021
"Knitted fabrics",1160,"Pile Fabric",116001,"Textiles",11,17191571,2021
"Knitted fabrics",1160,"Light Rubberized Knitted Fabric",116002,"Textiles",11,667954,2021
"Knitted fabrics",1160,"Knitted or crocheted fabrics of a width not exceeding 30 cm",116003,"Textiles",11,635819,2021
"Knitted fabrics",1160,"Knitted or crocheted fabrics of a width exceeding 30 cm",116004,"Textiles",11,5347026,2021
"Knitted fabrics",1160,"Warp knit fabrics (including those made on galloon knitting machines)",116005,"Textiles",11,2207339,2021
"Knitted fabrics",1160,"Other knitted or crocheted fabrics.",116006,"Textiles",11,24305059,2021
"Knitted clothing accesories",1161,"Knit Men's Coats",116101,"Textiles",11,7286378,2021
"Knitted clothing accesories",1161,"Knit Women's Coats",116102,"Textiles",11,7148945,2021
"Knitted clothing accesories",1161,"Knit Men's Suits",116103,"Textiles",11,22173831,2021
"Knitted clothing accesories",1161,"Knit Women's Suits",116104,"Textiles",11,36071655,2021
"Knitted clothing accesories",1161,"Knit Men's Shirts",116105,"Textiles",11,4997734,2021
"Knitted clothing accesories",1161,"Knit Women's Shirts",116106,"Textiles",11,7565369,2021
"Knitted clothing accesories",1161,"Knit Men's Undergarments",116107,"Textiles",11,7766413,2021
"Knitted clothing accesories",1161,"Knit Women's Undergarments",116108,"Textiles",11,13180578,2021
"Knitted clothing accesories",1161,"Knit T-shirts",116109,"Textiles",11,39479767,2021
"Knitted clothing accesories",1161,"Knit Sweaters",116110,"Textiles",11,72870300,2021
"Knitted clothing accesories",1161,"Knit Babies' Garments",116111,"Textiles",11,14101463,2021
"Knitted clothing accesories",1161,"Knit Active Wear",116112,"Textiles",11,10395740,2021
"Knitted clothing accesories",1161,"Garments of Impregnated Fabric",116113,"Textiles",11,2258769,2021
"Knitted clothing accesories",1161,"Other Knit Garments",116114,"Textiles",11,4404527,2021
"Knitted clothing accesories",1161,"Knit Socks and Hosiery",116115,"Textiles",11,27960921,2021
"Knitted clothing accesories",1161,"Knit Gloves",116116,"Textiles",11,12497811,2021
"Knitted clothing accesories",1161,"Other Knit Clothing Accessories",116117,"Textiles",11,5918200,2021
"Non-knitted clothing accesories",1162,"Non-Knit Men's Coats",116201,"Textiles",11,42096650,2021
"Non-knitted clothing accesories",1162,"Non-Knit Women's Coats",116202,"Textiles",11,53803891,2021
"Non-knitted clothing accesories",1162,"Non-Knit Men's Suits",116203,"Textiles",11,41989665,2021
"Non-knitted clothing accesories",1162,"Non-Knit Women's Suits",116204,"Textiles",11,70180490,2021
"Non-knitted clothing accesories",1162,"Non-Knit Men's Shirts",116205,"Textiles",11,5587370,2021
"Non-knitted clothing accesories",1162,"Non-Knit Women's Shirts",116206,"Textiles",11,10859387,2021
"Non-knitted clothing accesories",1162,"Non-Knit Men's Undergarments",116207,"Textiles",11,1701772,2021
"Non-knitted clothing accesories",1162,"Non-Knit Women's Undergarments",116208,"Textiles",11,3192768,2021
"Non-knitted clothing accesories",1162,"Non-Knit Babies' Garments",116209,"Textiles",11,10007257,2021
"Non-knitted clothing accesories",1162,"Felt or Coated Fabric Garments",116210,"Textiles",11,14514594,2021
"Non-knitted clothing accesories",1162,"Non-Knit Active Wear",116211,"Textiles",11,26747595,2021
"Non-knitted clothing accesories",1162,"Other Women's Undergarments",116212,"Textiles",11,10431460,2021
"Non-knitted clothing accesories",1162,"Handkerchiefs",116213,"Textiles",11,237355,2021
"Non-knitted clothing accesories",1162,"Scarves",116214,"Textiles",11,2490925,2021
"Non-knitted clothing accesories",1162,"Neck Ties",116215,"Textiles",11,107030,2021
"Non-knitted clothing accesories",1162,"Non-Knit Gloves",116216,"Textiles",11,3207722,2021
"Non-knitted clothing accesories",1162,"Other Non-Knit Clothing Accessories",116217,"Textiles",11,2436025,2021
"Used clothes & textile articles",1163,"Blankets",116301,"Textiles",11,4707744,2021
"Used clothes & textile articles",1163,"House Linens",116302,"Textiles",11,25485798,2021
"Used clothes & textile articles",1163,"Window Dressings",116303,"Textiles",11,12689559,2021
"Used clothes & textile articles",1163,"Bedspreads",116304,"Textiles",11,7309502,2021
"Used clothes & textile articles",1163,"Packing Bags",116305,"Textiles",11,49347463,2021
"Used clothes & textile articles",1163,"Awnings, Tents, and Sails",116306,"Textiles",11,9495106,2021
"Used clothes & textile articles",1163,"Other Cloth Articles",116307,"Textiles",11,53962250,2021
"Used clothes & textile articles",1163,"Packaged Sewing Sets",116308,"Textiles",11,1070737,2021
"Used clothes & textile articles",1163,"Used Clothing",116309,"Textiles",11,1726822,2021
"Used clothes & textile articles",1163,"Textile Scraps",116310,"Textiles",11,636421,2021
"Footwear",1264,"Waterproof Footwear",126401,"Footwear and Headwear",12,11207351,2021
"Footwear",1264,"Rubber Footwear",126402,"Footwear and Headwear",12,55271641,2021
"Footwear",1264,"Leather Footwear",126403,"Footwear and Headwear",12,97386699,2021
"Footwear",1264,"Textile Footwear",126404,"Footwear and Headwear",12,69128673,2021
"Footwear",1264,"Other Footwear",126405,"Footwear and Headwear",12,18176556,2021
"Footwear",1264,"Footwear Parts",126406,"Footwear and Headwear",12,10024109,2021
"Headgear",1265,"Hat Forms",126501,"Footwear and Headwear",12,62752,2021
"Headgear",1265,"Hat Shapes",126502,"Footwear and Headwear",12,1625.0000000000002,2021
"Headgear",1265,"Hats",126504,"Footwear and Headwear",12,520540,2021
"Headgear",1265,"Knitted Hats",126505,"Footwear and Headwear",12,14312392,2021
"Headgear",1265,"Other Headwear",126506,"Footwear and Headwear",12,10250434,2021
"Headgear",1265,"Headbands and Linings",126507,"Footwear and Headwear",12,56399,2021
"Umbrellas, walking sticks, & whips",1266,"Umbrellas",126601,"Footwear and Headwear",12,1612658,2021
"Umbrellas, walking sticks, & whips",1266,"Walking Sticks",126602,"Footwear and Headwear",12,248768,2021
"Umbrellas, walking sticks, & whips",1266,"Umbrella and Walking Stick Accessories",126603,"Footwear and Headwear",12,23732,2021
"Feather articles, feathers, artificial flowers, & articles of human hair",1267,"Bird Skins and Feathers",126701,"Footwear and Headwear",12,580766,2021
"Feather articles, feathers, artificial flowers, & articles of human hair",1267,"Artificial Vegetation",126702,"Footwear and Headwear",12,2665504,2021
"Feather articles, feathers, artificial flowers, & articles of human hair",1267,"Processed Hair",126703,"Footwear and Headwear",12,333425,2021
"Feather articles, feathers, artificial flowers, & articles of human hair",1267,"Fake Hair",126704,"Footwear and Headwear",12,2362068,2021
"Stone, plaster, cement, asbestos, mica.",1368,"Curbstones",136801,"Stone And Glass",13,6782999,2021
"Stone, plaster, cement, asbestos, mica.",1368,"Building Stone",136802,"Stone And Glass",13,6965597,2021
"Stone, plaster, cement, asbestos, mica.",1368,"Worked Slate",136803,"Stone And Glass",13,2348971,2021
"Stone, plaster, cement, asbestos, mica.",1368,"Milling Stones",136804,"Stone And Glass",13,32609537,2021
"Stone, plaster, cement, asbestos, mica.",1368,"Abrasive Powder",136805,"Stone And Glass",13,10718419,2021
"Stone, plaster, cement, asbestos, mica.",1368,"Rock Wool",136806,"Stone And Glass",13,150081350,2021
"Stone, plaster, cement, asbestos, mica.",1368,"Asphalt",136807,"Stone And Glass",13,247595324,2021
"Stone, plaster, cement, asbestos, mica.",1368,"Vegetable Fiber",136808,"Stone And Glass",13,18634579,2021
"Stone, plaster, cement, asbestos, mica.",1368,"Plaster Articles",136809,"Stone And Glass",13,28009272,2021
"Stone, plaster, cement, asbestos, mica.",1368,"Cement Articles",136810,"Stone And Glass",13,47624918,2021
"Stone, plaster, cement, asbestos, mica.",1368,"Asbestos Cement Articles",136811,"Stone And Glass",13,20365462,2021
"Stone, plaster, cement, asbestos, mica.",1368,"Asbestos Fibres",136812,"Stone And Glass",13,11268483,2021
"Stone, plaster, cement, asbestos, mica.",1368,"Friction Material",136813,"Stone And Glass",13,5794157,2021
"Stone, plaster, cement, asbestos, mica.",1368,"Processed Mica",136814,"Stone And Glass",13,8600139,2021
"Stone, plaster, cement, asbestos, mica.",1368,"Other Stone Articles",136815,"Stone And Glass",13,49471185,2021
"Ceramic products",1369,"Bricks",136901,"Stone And Glass",13,2631676,2021
"Ceramic products",1369,"Refractory Bricks",136902,"Stone And Glass",13,95970387,2021
"Ceramic products",1369,"Refractory Ceramics",136903,"Stone And Glass",13,5814256,2021
"Ceramic products",1369,"Ceramic Bricks",136904,"Stone And Glass",13,29926188.999999996,2021
"Ceramic products",1369,"Roofing Tiles",136905,"Stone And Glass",13,94674,2021
"Ceramic products",1369,"Ceramic Pipes",136906,"Stone And Glass",13,138347,2021
"Ceramic products",1369,"Unglazed Ceramics",136907,"Stone And Glass",13,173761486,2021
"Ceramic products",1369,"Laboratory Ceramic Ware",136909,"Stone And Glass",13,3566856,2021
"Ceramic products",1369,"Bathroom Ceramics",136910,"Stone And Glass",13,60288314,2021
"Ceramic products",1369,"Porcelain Tableware",136911,"Stone And Glass",13,8549490,2021
"Ceramic products",1369,"Ceramic Tableware",136912,"Stone And Glass",13,7130271,2021
"Ceramic products",1369,"Ornamental Ceramics",136913,"Stone And Glass",13,1409594,2021
"Ceramic products",1369,"Other Ceramic Articles",136914,"Stone And Glass",13,14856670,2021
"Glass & glassware",1370,"Glass Scraps",137001,"Stone And Glass",13,206414,2021
"Glass & glassware",1370,"Glass Balls",137002,"Stone And Glass",13,3473384,2021
"Glass & glassware",1370,"Cast or Rolled Glass",137003,"Stone And Glass",13,956858,2021
"Glass & glassware",1370,"Blown Glass",137004,"Stone And Glass",13,5784488,2021
"Glass & glassware",1370,"Float Glass",137005,"Stone And Glass",13,244371225,2021
"Glass & glassware",1370,"Glass with Edge Workings",137006,"Stone And Glass",13,3663698,2021
"Glass & glassware",1370,"Safety Glass",137007,"Stone And Glass",13,96035424,2021
"Glass & glassware",1370,"Insulating Glass",137008,"Stone And Glass",13,15255619,2021
"Glass & glassware",1370,"Glass Mirrors",137009,"Stone And Glass",13,43971144,2021
"Glass & glassware",1370,"Glass Bottles",137010,"Stone And Glass",13,235167912,2021
"Glass & glassware",1370,"Glass Bulbs",137011,"Stone And Glass",13,952518,2021
"Glass & glassware",1370,"Interior Decorative Glassware",137013,"Stone And Glass",13,74558452,2021
"Glass & glassware",1370,"Signaling Glassware",137014,"Stone And Glass",13,1878110,2021
"Glass & glassware",1370,"Eyewear and Clock Glass",137015,"Stone And Glass",13,62338,2021
"Glass & glassware",1370,"Glass Bricks",137016,"Stone And Glass",13,1010114,2021
"Glass & glassware",1370,"Laboratory Glassware",137017,"Stone And Glass",13,3735906,2021
"Glass & glassware",1370,"Glass Beads",137018,"Stone And Glass",13,18811586,2021
"Glass & glassware",1370,"Glass Fibers",137019,"Stone And Glass",13,187884650,2021
"Glass & glassware",1370,"Other Glass Articles",137020,"Stone And Glass",13,10605938,2021
"Precious stones, metals, & pearls",1471,"Pearls",147101,"Precious Metals",14,53473.99999999999,2021
"Precious stones, metals, & pearls",1471,"Diamonds",147102,"Precious Metals",14,4748078699,2021
"Precious stones, metals, & pearls",1471,"Precious Stones",147103,"Precious Metals",14,23113731,2021
"Precious stones, metals, & pearls",1471,"Synthetic Reconstructed Jewellery Stones",147104,"Precious Metals",14,82967627,2021
"Precious stones, metals, & pearls",1471,"Precious Stone Dust",147105,"Precious Metals",14,7599185,2021
"Precious stones, metals, & pearls",1471,"Silver",147106,"Precious Metals",14,741737447,2021
"Precious stones, metals, & pearls",1471,"Silver Clad Metals",147107,"Precious Metals",14,781,2021
"Precious stones, metals, & pearls",1471,"Gold",147108,"Precious Metals",14,19503847363,2021
"Precious stones, metals, & pearls",1471,"Gold Clad Metals",147109,"Precious Metals",14,3634,2021
"Precious stones, metals, & pearls",1471,"Platinum",147110,"Precious Metals",14,12127794539,2021
"Precious stones, metals, & pearls",1471,"Platinum Clad Metals",147111,"Precious Metals",14,655,2021
"Precious stones, metals, & pearls",1471,"Precious Metal Scraps",147112,"Precious Metals",14,51481990,2021
"Precious stones, metals, & pearls",1471,"Jewellery",147113,"Precious Metals",14,144283327,2021
"Precious stones, metals, & pearls",1471,"Metal-Clad Products",147114,"Precious Metals",14,2285950,2021
"Precious stones, metals, & pearls",1471,"Other Precious Metal Products",147115,"Precious Metals",14,225508805,2021
"Precious stones, metals, & pearls",1471,"Pearl Products",147116,"Precious Metals",14,1841005,2021
"Precious stones, metals, & pearls",1471,"Imitation Jewellery",147117,"Precious Metals",14,7878697,2021
"Precious stones, metals, & pearls",1471,"Coin",147118,"Precious Metals",14,6842984,2021
"Iron & steel",1572,"Pig Iron",157201,"Metals",15,2030056875,2021
"Iron & steel",1572,"Ferroalloys",157202,"Metals",15,1741760519,2021
"Iron & steel",1572,"Iron Reductions",157203,"Metals",15,1704313316,2021
"Iron & steel",1572,"Scrap Iron",157204,"Metals",15,1876916163,2021
"Iron & steel",1572,"Iron Powder",157205,"Metals",15,30790004,2021
"Iron & steel",1572,"Iron Ingots",157206,"Metals",15,121946837,2021
"Iron & steel",1572,"Semi-Finished Iron",157207,"Metals",15,9868134126,2021
"Iron & steel",1572,"Hot-Rolled Iron",157208,"Metals",15,5414274612,2021
"Iron & steel",1572,"Cold-Rolled Iron",157209,"Metals",15,719669075,2021
"Iron & steel",1572,"Coated Flat-Rolled Iron",157210,"Metals",15,1195554699,2021
"Iron & steel",1572,"Large Flat-Rolled Iron",157211,"Metals",15,132848955,2021
"Iron & steel",1572,"Large Coated Flat-Rolled Iron",157212,"Metals",15,53297912,2021
"Iron & steel",1572,"Hot-Rolled Iron Bars",157213,"Metals",15,1174190208,2021
"Iron & steel",1572,"Raw Iron Bars",157214,"Metals",15,1138929273,2021
"Iron & steel",1572,"Other Iron Bars",157215,"Metals",15,152846067,2021
"Iron & steel",1572,"Iron Blocks",157216,"Metals",15,511539088,2021
"Iron & steel",1572,"Iron Wire",157217,"Metals",15,285624886,2021
"Iron & steel",1572,"Stainless Steel Ingots",157218,"Metals",15,17908572,2021
"Iron & steel",1572,"Large Flat-Rolled Stainless Steel",157219,"Metals",15,70505800,2021
"Iron & steel",1572,"Flat-Rolled Stainless Steel",157220,"Metals",15,2924927,2021
"Iron & steel",1572,"Hot-Rolled Stainless Steel Bars",157221,"Metals",15,45697,2021
"Iron & steel",1572,"Other Stainless Steel Bars",157222,"Metals",15,18246328,2021
"Iron & steel",1572,"Stainless Steel Wire",157223,"Metals",15,5005863,2021
"Iron & steel",1572,"Steel Ingots",157224,"Metals",15,636084966,2021
"Iron & steel",1572,"Flat Flat-Rolled Steel",157225,"Metals",15,775565181,2021
"Iron & steel",1572,"Flat-Rolled Iron",157226,"Metals",15,101953616,2021
"Iron & steel",1572,"Steel Bars",157227,"Metals",15,127907123,2021
"Iron & steel",1572,"Other Steel Bars",157228,"Metals",15,643623136,2021
"Iron & steel",1572,"Steel Wire",157229,"Metals",15,142532678,2021
"Iron/Steel Articles",1573,"Iron Sheet Piling",157301,"Metals",15,10977818,2021
"Iron/Steel Articles",1573,"Iron Railway Products",157302,"Metals",15,156253128,2021
"Iron/Steel Articles",1573,"Cast Iron Pipes",157303,"Metals",15,8503814,2021
"Iron/Steel Articles",1573,"Iron Pipes",157304,"Metals",15,780456355,2021
"Iron/Steel Articles",1573,"Other Large Iron Pipes",157305,"Metals",15,393027556,2021
"Iron/Steel Articles",1573,"Other Small Iron Pipes",157306,"Metals",15,835944742,2021
"Iron/Steel Articles",1573,"Iron Pipe Fittings",157307,"Metals",15,73131861,2021
"Iron/Steel Articles",1573,"Iron Structures",157308,"Metals",15,732349798,2021
"Iron/Steel Articles",1573,"Large Iron Containers",157309,"Metals",15,57987548,2021
"Iron/Steel Articles",1573,"Small Iron Containers",157310,"Metals",15,38899152,2021
"Iron/Steel Articles",1573,"Iron Gas Containers",157311,"Metals",15,24267461,2021
"Iron/Steel Articles",1573,"Stranded Iron Wire",157312,"Metals",15,100891706,2021
"Iron/Steel Articles",1573,"Barbed Wire",157313,"Metals",15,2313559,2021
"Iron/Steel Articles",1573,"Iron Cloth",157314,"Metals",15,36696909,2021
"Iron/Steel Articles",1573,"Iron Chains",157315,"Metals",15,20375980,2021
"Iron/Steel Articles",1573,"Iron Anchors",157316,"Metals",15,49936,2021
"Iron/Steel Articles",1573,"Iron Nails",157317,"Metals",15,25082205,2021
"Iron/Steel Articles",1573,"Iron Fasteners",157318,"Metals",15,118055782,2021
"Iron/Steel Articles",1573,"Iron Sewing Needles",157319,"Metals",15,578540,2021
"Iron/Steel Articles",1573,"Iron Springs",157320,"Metals",15,40383066,2021
"Iron/Steel Articles",1573,"Iron Stovetops",157321,"Metals",15,37270479,2021
"Iron/Steel Articles",1573,"Iron Radiators",157322,"Metals",15,51765877,2021
"Iron/Steel Articles",1573,"Iron Housewares",157323,"Metals",15,61344920,2021
"Iron/Steel Articles",1573,"Iron Toiletry",157324,"Metals",15,16114191,2021
"Iron/Steel Articles",1573,"Other Cast Iron Products",157325,"Metals",15,37434793,2021
"Iron/Steel Articles",1573,"Other Iron Products",157326,"Metals",15,370348091,2021
"Copper articles",1574,"Precipitated Copper",157401,"Metals",15,2429032,2021
"Copper articles",1574,"Raw Copper",157402,"Metals",15,1729950,2021
"Copper articles",1574,"Refined Copper",157403,"Metals",15,4318823893,2021
"Copper articles",1574,"Scrap Copper",157404,"Metals",15,60154149.00000001,2021
"Copper articles",1574,"Copper Alloys",157405,"Metals",15,1779029,2021
"Copper articles",1574,"Copper Powder",157406,"Metals",15,52292714,2021
"Copper articles",1574,"Copper Bars",157407,"Metals",15,48478675,2021
"Copper articles",1574,"Copper Wire",157408,"Metals",15,2273770906,2021
"Copper articles",1574,"Copper Plating",157409,"Metals",15,28325521,2021
"Copper articles",1574,"Copper Foil",157410,"Metals",15,3676967,2021
"Copper articles",1574,"Copper Pipes",157411,"Metals",15,18740780,2021
"Copper articles",1574,"Copper Pipe Fittings",157412,"Metals",15,14419406,2021
"Copper articles",1574,"Stranded Copper Wire",157413,"Metals",15,4755315,2021
"Copper articles",1574,"Copper Fasteners",157415,"Metals",15,1716926,2021
"Copper articles",1574,"Copper Housewares",157418,"Metals",15,1165983,2021
"Copper articles",1574,"Other Copper Products",157419,"Metals",15,13634262,2021
"Nickel articles",1575,"Nickel Mattes",157501,"Metals",15,1192070637,2021
"Nickel articles",1575,"Raw Nickel",157502,"Metals",15,2174000678,2021
"Nickel articles",1575,"Scrap Nickel",157503,"Metals",15,75519615,2021
"Nickel articles",1575,"Nickel Powder",157504,"Metals",15,43907807,2021
"Nickel articles",1575,"Nickel Bars",157505,"Metals",15,22213421,2021
"Nickel articles",1575,"Nickel Sheets",157506,"Metals",15,18621134,2021
"Nickel articles",1575,"Nickel Pipes",157507,"Metals",15,2046004,2021
"Nickel articles",1575,"Other Nickel Products",157508,"Metals",15,42762309,2021
"Aluminum articles",1576,"Raw Aluminium",157601,"Metals",15,7437441812,2021
"Aluminum articles",1576,"Scrap Aluminium",157602,"Metals",15,15474915.999999998,2021
"Aluminum articles",1576,"Aluminium Powder",157603,"Metals",15,54347422,2021
"Aluminum articles",1576,"Aluminium Bars",157604,"Metals",15,360838583,2021
"Aluminum articles",1576,"Aluminium Wire",157605,"Metals",15,579812347,2021
"Aluminum articles",1576,"Aluminium Plating",157606,"Metals",15,352049642,2021
"Aluminum articles",1576,"Aluminium Foil",157607,"Metals",15,64446491,2021
"Aluminum articles",1576,"Aluminium Pipes",157608,"Metals",15,36374058,2021
"Aluminum articles",1576,"Aluminium Pipe Fittings",157609,"Metals",15,1688103,2021
"Aluminum articles",1576,"Aluminium Structures",157610,"Metals",15,49367096,2021
"Aluminum articles",1576,"Large Aluminium Containers",157611,"Metals",15,3797293,2021
"Aluminum articles",1576,"Aluminium Cans",157612,"Metals",15,122690336,2021
"Aluminum articles",1576,"Aluminium Gas Containers",157613,"Metals",15,689748,2021
"Aluminum articles",1576,"Stranded Aluminium Wire",157614,"Metals",15,11234766,2021
"Aluminum articles",1576,"Aluminium Housewares",157615,"Metals",15,55000123,2021
"Aluminum articles",1576,"Other Aluminium Products",157616,"Metals",15,81118116,2021
"Lead articles",1578,"Raw Lead",157801,"Metals",15,322306698,2021
"Lead articles",1578,"Scrap Lead",157802,"Metals",15,14759,2021
"Lead articles",1578,"Lead Sheets",157804,"Metals",15,2134129,2021
"Lead articles",1578,"Other Lead Products",157806,"Metals",15,1758325,2021
"Zinc articles",1579,"Raw Zinc",157901,"Metals",15,32201263.000000004,2021
"Zinc articles",1579,"Scrap Waste",157902,"Metals",15,1157285,2021
"Zinc articles",1579,"Zinc Powder",157903,"Metals",15,950231,2021
"Zinc articles",1579,"Zinc Bars",157904,"Metals",15,3134143.0000000005,2021
"Zinc articles",1579,"Zinc Sheets",157905,"Metals",15,574650,2021
"Zinc articles",1579,"Other Zinc Products",157907,"Metals",15,2821523,2021
"Tin articles",1580,"Raw Tin",158001,"Metals",15,19159614,2021
"Tin articles",1580,"Scrap Tin",158002,"Metals",15,2000,2021
"Tin articles",1580,"Tin Bars",158003,"Metals",15,889237,2021
"Tin articles",1580,"Other Tin Products",158007,"Metals",15,642231,2021
"Cermet articles",1581,"Tungsten",158101,"Metals",15,3743934,2021
"Cermet articles",1581,"Molybdenum",158102,"Metals",15,12885673.000000002,2021
"Cermet articles",1581,"Tantalum",158103,"Metals",15,8309164,2021
"Cermet articles",1581,"Magnesium",158104,"Metals",15,34751782,2021
"Cermet articles",1581,"Cobalt",158105,"Metals",15,136860133,2021
"Cermet articles",1581,"Bismuth",158106,"Metals",15,209407,2021
"Cermet articles",1581,"Cadmium",158107,"Metals",15,1371323,2021
"Cermet articles",1581,"Titanium",158108,"Metals",15,350994298,2021
"Cermet articles",1581,"Zirconium",158109,"Metals",15,23672272,2021
"Cermet articles",1581,"Antimony",158110,"Metals",15,5012708,2021
"Cermet articles",1581,"Manganese",158111,"Metals",15,524521,2021
"Cermet articles",1581,"Other Metals",158112,"Metals",15,230069810,2021
"Cermet articles",1581,"Cermets",158113,"Metals",15,684297,2021
"Tools & cutlery",1582,"Garden Tools",158201,"Metals",15,10983340,2021
"Tools & cutlery",1582,"Hand Saws",158202,"Metals",15,6473753,2021
"Tools & cutlery",1582,"Hand Tools",158203,"Metals",15,5748961,2021
"Tools & cutlery",1582,"Wrenches",158204,"Metals",15,10181458,2021
"Tools & cutlery",1582,"Other Hand Tools",158205,"Metals",15,32817259,2021
"Tools & cutlery",1582,"Tool Sets",158206,"Metals",15,8001064,2021
"Tools & cutlery",1582,"Interchangeable Tool Parts",158207,"Metals",15,84523075,2021
"Tools & cutlery",1582,"Cutting Blades",158208,"Metals",15,9761515,2021
"Tools & cutlery",1582,"Tool Plates",158209,"Metals",15,9728337,2021
"Tools & cutlery",1582,"Cooking Hand Tools",158210,"Metals",15,1233366,2021
"Tools & cutlery",1582,"Knives",158211,"Metals",15,9522221,2021
"Tools & cutlery",1582,"Razor Blades",158212,"Metals",15,75240146,2021
"Tools & cutlery",1582,"Scissors",158213,"Metals",15,1961763,2021
"Tools & cutlery",1582,"Other Cutlery",158214,"Metals",15,2654302,2021
"Tools & cutlery",1582,"Cutlery Sets",158215,"Metals",15,3171626,2021
"Miscellaneous metal products",1583,"Padlocks",158301,"Metals",15,26750220,2021
"Miscellaneous metal products",1583,"Metal Mountings",158302,"Metals",15,106363614,2021
"Miscellaneous metal products",1583,"Safes",158303,"Metals",15,8798184,2021
"Miscellaneous metal products",1583,"Filing Cabinets",158304,"Metals",15,380712,2021
"Miscellaneous metal products",1583,"Metal Office Supplies",158305,"Metals",15,7201482,2021
"Miscellaneous metal products",1583,"Bells and Other Metal Ornaments",158306,"Metals",15,6703531,2021
"Miscellaneous metal products",1583,"Flexible Metal Tubing",158307,"Metals",15,21928856,2021
"Miscellaneous metal products",1583,"Other Metal Fasteners",158308,"Metals",15,8755385,2021
"Miscellaneous metal products",1583,"Metal Stoppers",158309,"Metals",15,75572332,2021
"Miscellaneous metal products",1583,"Metal Signs",158310,"Metals",15,1163768,2021
"Miscellaneous metal products",1583,"Coated Metal Soldering Products",158311,"Metals",15,38992019,2021
