REPORTER_LAB,PARTNER_LAB,PRODUCT_LAB,FLOW_LAB,STAT_PROCEDURE_LAB,PERIOD_LAB,INDICATORS_LAB,INDICATOR_VALUE
"Czechia","All countries of the world","Sunflower-seed, safflower or cotton-seed oil and fractions thereof, whether or not refined, but not chemically modified","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",76369664
"Czechia","All countries of the world","ORES, SLAG AND ASH","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",613561547
"Czechia","All countries of the world","ORES, SLAG AND ASH","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",954196557
"Czechia","All countries of the world","WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",1243682087
"Czechia","All countries of the world","WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",1230038316
"Czechia","All countries of the world","Total","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",213938648421
"Czechia","All countries of the world","Total","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",178384136217
"Czechia","All countries of the world","Petroleum gas and other gaseous hydrocarbons","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",3735768071
"Czechia","All countries of the world","Petroleum gas and other gaseous hydrocarbons","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",3057776479
"Germany (incl. German Democratic Republic 'DD' from 1991)","Ukraine","Petroleum oils and oils obtained from bituminous minerals (excl. crude); preparations containing >= 70% by weight of petroleum oils or of oils obtained from bituminous minerals, these oils being the basic constituents of the preparations, n.e.s.; waste oils containing mainly petroleum or bituminous minerals","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",67548
"Germany (incl. German Democratic Republic 'DD' from 1991)","Ukraine","Petroleum oils and oils obtained from bituminous minerals (excl. crude); preparations containing >= 70% by weight of petroleum oils or of oils obtained from bituminous minerals, these oils being the basic constituents of the preparations, n.e.s.; waste oils containing mainly petroleum or bituminous minerals","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",171248
"Germany (incl. German Democratic Republic 'DD' from 1991)","Ukraine","IRON AND STEEL","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",34655336
"Germany (incl. German Democratic Republic 'DD' from 1991)","Ukraine","IRON AND STEEL","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",112066750
"Germany (incl. German Democratic Republic 'DD' from 1991)","Ukraine","NATURAL OR CULTURED PEARLS, PRECIOUS OR SEMI-PRECIOUS STONES, PRECIOUS METALS, METALS CLAD WITH PRECIOUS METAL, AND ARTICLES THEREOF; IMITATION JEWELLERY; COIN","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",6201777
"Germany (incl. German Democratic Republic 'DD' from 1991)","Ukraine","NATURAL OR CULTURED PEARLS, PRECIOUS OR SEMI-PRECIOUS STONES, PRECIOUS METALS, METALS CLAD WITH PRECIOUS METAL, AND ARTICLES THEREOF; IMITATION JEWELLERY; COIN","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",21539984
"Germany (incl. German Democratic Republic 'DD' from 1991)","Ukraine","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",93884576
"Germany (incl. German Democratic Republic 'DD' from 1991)","Ukraine","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",121090922
"Germany (incl. German Democratic Republic 'DD' from 1991)","Ukraine","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",535128926
"Germany (incl. German Democratic Republic 'DD' from 1991)","Ukraine","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",500594540
"Germany (incl. German Democratic Republic 'DD' from 1991)","Ukraine","FERTILISERS","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",75202
"Germany (incl. German Democratic Republic 'DD' from 1991)","Ukraine","FERTILISERS","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",1375581
"Germany (incl. German Democratic Republic 'DD' from 1991)","Ukraine","INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OF RADIOACTIVE ELEMENTS OR OF ISOTOPES","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",9441589
"Germany (incl. German Democratic Republic 'DD' from 1991)","Ukraine","INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OF RADIOACTIVE ELEMENTS OR OF ISOTOPES","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",14662836
"Germany (incl. German Democratic Republic 'DD' from 1991)","Ukraine","ORGANIC CHEMICALS","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",3385059
"Germany (incl. German Democratic Republic 'DD' from 1991)","Ukraine","ORGANIC CHEMICALS","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",15984925
"Germany (incl. German Democratic Republic 'DD' from 1991)","Ukraine","CEREALS","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",158546638
"Germany (incl. German Democratic Republic 'DD' from 1991)","Ukraine","CEREALS","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",41737165
"Germany (incl. German Democratic Republic 'DD' from 1991)","Ukraine","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",367530962
"Germany (incl. German Democratic Republic 'DD' from 1991)","Ukraine","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",220615485
"Germany (incl. German Democratic Republic 'DD' from 1991)","Ukraine","Sunflower-seed, safflower or cotton-seed oil and fractions thereof, whether or not refined, but not chemically modified","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",16987626
"Germany (incl. German Democratic Republic 'DD' from 1991)","Ukraine","Sunflower-seed, safflower or cotton-seed oil and fractions thereof, whether or not refined, but not chemically modified","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",4465651
"Germany (incl. German Democratic Republic 'DD' from 1991)","Ukraine","ORES, SLAG AND ASH","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",14741304
"Germany (incl. German Democratic Republic 'DD' from 1991)","Ukraine","ORES, SLAG AND ASH","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",42804906
"Germany (incl. German Democratic Republic 'DD' from 1991)","Ukraine","WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",133448736
"Germany (incl. German Democratic Republic 'DD' from 1991)","Ukraine","WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",146278942
"Germany (incl. German Democratic Republic 'DD' from 1991)","Ukraine","Total","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",2016160880
"Germany (incl. German Democratic Republic 'DD' from 1991)","Ukraine","Total","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",1994528522
"Germany (incl. German Democratic Republic 'DD' from 1991)","Ukraine","Petroleum gas and other gaseous hydrocarbons","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",865935
"Germany (incl. German Democratic Republic 'DD' from 1991)","Russian Federation (Russia)","Petroleum oils and oils obtained from bituminous minerals, crude","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",40561976
"Germany (incl. German Democratic Republic 'DD' from 1991)","Russian Federation (Russia)","Petroleum oils and oils obtained from bituminous minerals, crude","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",9255146535
"Germany (incl. German Democratic Republic 'DD' from 1991)","Russian Federation (Russia)","Petroleum oils and oils obtained from bituminous minerals (excl. crude); preparations containing >= 70% by weight of petroleum oils or of oils obtained from bituminous minerals, these oils being the basic constituents of the preparations, n.e.s.; waste oils containing mainly petroleum or bituminous minerals","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",630411866
"Germany (incl. German Democratic Republic 'DD' from 1991)","Russian Federation (Russia)","Petroleum oils and oils obtained from bituminous minerals (excl. crude); preparations containing >= 70% by weight of petroleum oils or of oils obtained from bituminous minerals, these oils being the basic constituents of the preparations, n.e.s.; waste oils containing mainly petroleum or bituminous minerals","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",2572391171
"Germany (incl. German Democratic Republic 'DD' from 1991)","Russian Federation (Russia)","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",987952584
"Germany (incl. German Democratic Republic 'DD' from 1991)","Russian Federation (Russia)","IRON AND STEEL","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",41066081
"Germany (incl. German Democratic Republic 'DD' from 1991)","Russian Federation (Russia)","IRON AND STEEL","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",483432710
"Germany (incl. German Democratic Republic 'DD' from 1991)","Russian Federation (Russia)","NATURAL OR CULTURED PEARLS, PRECIOUS OR SEMI-PRECIOUS STONES, PRECIOUS METALS, METALS CLAD WITH PRECIOUS METAL, AND ARTICLES THEREOF; IMITATION JEWELLERY; COIN","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",268126818
"Germany (incl. German Democratic Republic 'DD' from 1991)","Russian Federation (Russia)","NATURAL OR CULTURED PEARLS, PRECIOUS OR SEMI-PRECIOUS STONES, PRECIOUS METALS, METALS CLAD WITH PRECIOUS METAL, AND ARTICLES THEREOF; IMITATION JEWELLERY; COIN","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",1434739806
"Germany (incl. German Democratic Republic 'DD' from 1991)","Russian Federation (Russia)","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",12385216
"Germany (incl. German Democratic Republic 'DD' from 1991)","Russian Federation (Russia)","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",167815081
"Germany (incl. German Democratic Republic 'DD' from 1991)","Russian Federation (Russia)","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",10039112
"Germany (incl. German Democratic Republic 'DD' from 1991)","Russian Federation (Russia)","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",151859912
"Germany (incl. German Democratic Republic 'DD' from 1991)","Russian Federation (Russia)","FERTILISERS","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",236387234
"Germany (incl. German Democratic Republic 'DD' from 1991)","Russian Federation (Russia)","FERTILISERS","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",59212116
"Germany (incl. German Democratic Republic 'DD' from 1991)","Russian Federation (Russia)","INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OF RADIOACTIVE ELEMENTS OR OF ISOTOPES","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",139404830
"Germany (incl. German Democratic Republic 'DD' from 1991)","Russian Federation (Russia)","INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OF RADIOACTIVE ELEMENTS OR OF ISOTOPES","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",201679582
"Germany (incl. German Democratic Republic 'DD' from 1991)","Russian Federation (Russia)","ORGANIC CHEMICALS","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",2530384
"Germany (incl. German Democratic Republic 'DD' from 1991)","Russian Federation (Russia)","ORGANIC CHEMICALS","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",73099636
"Germany (incl. German Democratic Republic 'DD' from 1991)","Russian Federation (Russia)","CEREALS","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",1348011
"Germany (incl. German Democratic Republic 'DD' from 1991)","Russian Federation (Russia)","CEREALS","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",2441712
"Germany (incl. German Democratic Republic 'DD' from 1991)","Russian Federation (Russia)","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",21737266
"Germany (incl. German Democratic Republic 'DD' from 1991)","Russian Federation (Russia)","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",20999259
"Germany (incl. German Democratic Republic 'DD' from 1991)","Russian Federation (Russia)","Sunflower-seed, safflower or cotton-seed oil and fractions thereof, whether or not refined, but not chemically modified","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",405837
"Germany (incl. German Democratic Republic 'DD' from 1991)","Russian Federation (Russia)","Sunflower-seed, safflower or cotton-seed oil and fractions thereof, whether or not refined, but not chemically modified","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",627671
"Germany (incl. German Democratic Republic 'DD' from 1991)","Russian Federation (Russia)","ORES, SLAG AND ASH","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",96159008
"Germany (incl. German Democratic Republic 'DD' from 1991)","Russian Federation (Russia)","ORES, SLAG AND ASH","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",417710356
"Germany (incl. German Democratic Republic 'DD' from 1991)","Russian Federation (Russia)","WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",227061
"Germany (incl. German Democratic Republic 'DD' from 1991)","Russian Federation (Russia)","WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",539597626
"Germany (incl. German Democratic Republic 'DD' from 1991)","Russian Federation (Russia)","Total","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",2117352107
"Germany (incl. German Democratic Republic 'DD' from 1991)","Russian Federation (Russia)","Total","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",28302777523
"Germany (incl. German Democratic Republic 'DD' from 1991)","Russian Federation (Russia)","Petroleum gas and other gaseous hydrocarbons","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",1467243
"Germany (incl. German Democratic Republic 'DD' from 1991)","Russian Federation (Russia)","Petroleum gas and other gaseous hydrocarbons","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",56672560
"Germany (incl. German Democratic Republic 'DD' from 1991)","All countries of the world","Petroleum oils and oils obtained from bituminous minerals, crude","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",42694875050
"Germany (incl. German Democratic Republic 'DD' from 1991)","All countries of the world","Petroleum oils and oils obtained from bituminous minerals, crude","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",34161067191
"Germany (incl. German Democratic Republic 'DD' from 1991)","All countries of the world","Petroleum oils and oils obtained from bituminous minerals (excl. crude); preparations containing >= 70% by weight of petroleum oils or of oils obtained from bituminous minerals, these oils being the basic constituents of the preparations, n.e.s.; waste oils containing mainly petroleum or bituminous minerals","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",30157213430
"Germany (incl. German Democratic Republic 'DD' from 1991)","All countries of the world","Petroleum oils and oils obtained from bituminous minerals (excl. crude); preparations containing >= 70% by weight of petroleum oils or of oils obtained from bituminous minerals, these oils being the basic constituents of the preparations, n.e.s.; waste oils containing mainly petroleum or bituminous minerals","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",18778681907
"Germany (incl. German Democratic Republic 'DD' from 1991)","All countries of the world","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",6587593017
"Germany (incl. German Democratic Republic 'DD' from 1991)","All countries of the world","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",4506499100
"Germany (incl. German Democratic Republic 'DD' from 1991)","All countries of the world","IRON AND STEEL","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",29147793793
"Germany (incl. German Democratic Republic 'DD' from 1991)","All countries of the world","IRON AND STEEL","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",29921634323
"Germany (incl. German Democratic Republic 'DD' from 1991)","All countries of the world","NATURAL OR CULTURED PEARLS, PRECIOUS OR SEMI-PRECIOUS STONES, PRECIOUS METALS, METALS CLAD WITH PRECIOUS METAL, AND ARTICLES THEREOF; IMITATION JEWELLERY; COIN","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",22270719788
"Germany (incl. German Democratic Republic 'DD' from 1991)","All countries of the world","NATURAL OR CULTURED PEARLS, PRECIOUS OR SEMI-PRECIOUS STONES, PRECIOUS METALS, METALS CLAD WITH PRECIOUS METAL, AND ARTICLES THEREOF; IMITATION JEWELLERY; COIN","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",33494522472
"Germany (incl. German Democratic Republic 'DD' from 1991)","All countries of the world","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",158355710982
"Germany (incl. German Democratic Republic 'DD' from 1991)","All countries of the world","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",143526798999
"Germany (incl. German Democratic Republic 'DD' from 1991)","All countries of the world","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",198074560940
"Germany (incl. German Democratic Republic 'DD' from 1991)","All countries of the world","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",149768138815
"Germany (incl. German Democratic Republic 'DD' from 1991)","All countries of the world","FERTILISERS","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",1644920969
"Germany (incl. German Democratic Republic 'DD' from 1991)","All countries of the world","FERTILISERS","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",1185790443
"Germany (incl. German Democratic Republic 'DD' from 1991)","All countries of the world","INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OF RADIOACTIVE ELEMENTS OR OF ISOTOPES","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",8469008025
"Germany (incl. German Democratic Republic 'DD' from 1991)","All countries of the world","INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OF RADIOACTIVE ELEMENTS OR OF ISOTOPES","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",6196965773
"Germany (incl. German Democratic Republic 'DD' from 1991)","All countries of the world","ORGANIC CHEMICALS","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",39303718617
"Germany (incl. German Democratic Republic 'DD' from 1991)","All countries of the world","ORGANIC CHEMICALS","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",33577035986
"Germany (incl. German Democratic Republic 'DD' from 1991)","All countries of the world","CEREALS","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",4105788707
"Germany (incl. German Democratic Republic 'DD' from 1991)","All countries of the world","CEREALS","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",3109935942
"Germany (incl. German Democratic Republic 'DD' from 1991)","All countries of the world","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",7525864008
"Germany (incl. German Democratic Republic 'DD' from 1991)","All countries of the world","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",6606827520
"Germany (incl. German Democratic Republic 'DD' from 1991)","All countries of the world","Sunflower-seed, safflower or cotton-seed oil and fractions thereof, whether or not refined, but not chemically modified","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",501924506
"Germany (incl. German Democratic Republic 'DD' from 1991)","All countries of the world","Sunflower-seed, safflower or cotton-seed oil and fractions thereof, whether or not refined, but not chemically modified","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",531163137
"Germany (incl. German Democratic Republic 'DD' from 1991)","All countries of the world","ORES, SLAG AND ASH","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",10710970576
"Germany (incl. German Democratic Republic 'DD' from 1991)","All countries of the world","ORES, SLAG AND ASH","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",12946511000
"Germany (incl. German Democratic Republic 'DD' from 1991)","All countries of the world","WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",8488805244
"Germany (incl. German Democratic Republic 'DD' from 1991)","All countries of the world","WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",10038214433
"Germany (incl. German Democratic Republic 'DD' from 1991)","All countries of the world","Total","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",1323684386822
"Germany (incl. German Democratic Republic 'DD' from 1991)","All countries of the world","Total","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",1171179194079
"Germany (incl. German Democratic Republic 'DD' from 1991)","All countries of the world","Petroleum gas and other gaseous hydrocarbons","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",1267961875
"Germany (incl. German Democratic Republic 'DD' from 1991)","All countries of the world","Petroleum gas and other gaseous hydrocarbons","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",1271046311
"Denmark","Ukraine","IRON AND STEEL","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",24763177
"Denmark","Ukraine","IRON AND STEEL","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",5365721
"Denmark","Ukraine","NATURAL OR CULTURED PEARLS, PRECIOUS OR SEMI-PRECIOUS STONES, PRECIOUS METALS, METALS CLAD WITH PRECIOUS METAL, AND ARTICLES THEREOF; IMITATION JEWELLERY; COIN","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",26213
"Denmark","Ukraine","NATURAL OR CULTURED PEARLS, PRECIOUS OR SEMI-PRECIOUS STONES, PRECIOUS METALS, METALS CLAD WITH PRECIOUS METAL, AND ARTICLES THEREOF; IMITATION JEWELLERY; COIN","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",75416
"Denmark","Ukraine","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",15899771
"Denmark","Ukraine","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",20321452
"Denmark","Ukraine","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",11643615
"Denmark","Ukraine","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",5909804
"Denmark","Ukraine","INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OF RADIOACTIVE ELEMENTS OR OF ISOTOPES","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",20238
"Denmark","Ukraine","INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OF RADIOACTIVE ELEMENTS OR OF ISOTOPES","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",274412
"Denmark","Ukraine","ORGANIC CHEMICALS","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",81
"Denmark","Ukraine","ORGANIC CHEMICALS","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",15462
"Denmark","Ukraine","CEREALS","IMPORT","Normal","Jan.-Dec. 2023","VALUE_IN_EUR",6155455
"Denmark","Ukraine","CEREALS","IMPORT","Normal","Jan.-Dec. 2021","VALUE_IN_EUR",979898
